scorer,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000
bodyparts,tail,tail,tail,spine4,spine4,spine4,spine3,spine3,spine3,spine2,spine2,spine2,spine1,spine1,spine1,head,head,head,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
frame0068,907.686,506.763,0.639999986,865.848,566.233791,1,837.5717015,568.1398442,0.990999997,823.371,571.5874286,0.980000019,778.821,578.9847273,0.947000027,749.0718806,578.347013,0.998000026,734.536,574.2569552,1,760.892,570.553791,1,761.5794627,590.3289351,0.996999979
frame0069,898.925,504.1117612,0.847000003,855.639403,568.5522078,1,834.8175584,569.0460896,0.999000013,818.4885195,572.3981299,0.99000001,780.494,580.2232836,0.995999992,742.2415522,577.745194,0.862999976,724.291013,577.9421299,0.998000026,749.7349254,572.2064416,0.999000013,754.2411429,593.7849351,0.991999984
frame0070,890.387,517.031,0.887000024,845.0790448,572.6702338,0.999000013,821.9219104,572.711,0.995000005,806.631,573.9596883,0.977999985,767.7875821,579.7160597,0.981999993,728.942961,578.5339701,0.989000022,713.4071642,575.6088358,1,741.9804179,572.5547463,1,743.3654026,593.4336716,0.998000026
frame0071,881.384597,521.6766343,0.761000037,835.0871642,580.2835325,0.999000013,811.9751642,580.2451948,0.978999972,795.4839403,578.244,0.927999973,759.0809552,579.474,0.981999993,716.2441791,577.3436883,0.995000005,701.1628657,577.9300299,1,728.6808358,572.518209,1,727.626,593.3650909,0.995999992
frame0072,875.8500779,519.702,0.976999998,820.6936119,578.7836883,0.998000026,796.7604156,578.4630448,0.975000024,779.179,578.2273247,0.885999978,745.081791,581.507,0.957000017,707.744,577.6204675,0.971000016,692.336,577.253,1,717.548,572.7497143,1,721.673194,594.144,0.989000022
frame0073,871.162,519.0919481,0.973999977,810.195,572.5869851,0.980000019,787.194,579.4495522,0.985000014,770.971,578.4039403,0.968999982,732.4602985,585.158961,0.994000018,694.0821493,578.4909851,0.976000011,677.8928955,576.1826866,1,707.8029851,573.7614545,1,708.5971343,594.8368831,0.998000026
frame0074,856.0893506,636.3294545,0.926999986,798.200597,571.6117403,0.976000011,771.894,579.3222857,0.943000019,755.381,578.2263896,0.712000012,716.9115224,580.8884776,0.953999996,681.3983284,577.8902687,0.994000018,666.142,578.8520597,1,694.5539104,573.8194286,1,695.79,595.8439481,0.991999984
frame0075,846.207403,646.906,0.904999971,785.1127164,571.0338701,0.978999972,759.6402078,579.2820779,0.903999984,744.6006234,578.1814925,0.846000016,710.1607164,586.2464416,0.986000001,666.539,586.857974,0.992999971,654.3338507,582.8786866,1,682.069,578.0571429,1,683.2108052,595.4464478,0.992999971
frame0076,846.0455195,530.4415649,0.578000009,774.2568358,574.768,0.995999992,752.8696119,579.0698182,0.991999984,732.9535522,578.284,0.952000022,699.0146866,586.6803117,0.990999997,659.54,586.8495584,0.981999993,643.3855522,586.1337313,1,668.319,578.722,0.999000013,673.5431688,600.220987,0.999000013
frame0077,829.1928358,642.0186269,0.787,763.119,584.0256623,0.996999979,742.1383881,579.8814545,0.998000026,724.6810746,579.2456104,0.987999976,685.241194,585.7583377,0.999000013,647.2037015,587.9211429,0.991999984,632.9305075,585.7143896,1,659.455,578.959,0.999000013,661.654209,601.9274805,0.998000026
